"_id","title","slug","category","word_count","content","published_at","source_feed","author","views","status"
"6a7b2aeb7a7a32492c05a2cd","Pakistan update: LAHORE: additional judges Lahore High Court (LHC) took","pakistan-update-lahore-additional-judges-lahore-high-court-lhc-took","Pakistan","42","LAHORE: Ten additional judges of the Lahore High Court (LHC) took their oath on Tuesday, hours after President Asif Ali Zardari gave his assent to the appointment of the judges, ending a weeks-long deadlock. Chief Justice Aalia Neelum administered the oath to","2026-08-11T13:46:18.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7b1cda19703af15b6ceee6","Pakistan update: man, whom police claimed affiliated with “particular political","pakistan-update-man-whom-police-claimed-affiliated-with-particular-political","Pakistan","39","A man, whom police claimed was affiliated with a “particular political party”, was shot dead by law enforcement officials on Rawalpindi’s Mall Road on Tuesday after he allegedly opened fire on security forces, injuring an official. “The attacker, Muhammad","2026-08-11T12:43:01.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7aeb9efdbc8bfc0418dde9","World update: Syrian court Tuesday sentenced former ruler Bashar al-Assad","world-update-syrian-court-tuesday-sentenced-former-ruler-bashar-al-assad","World","42","A Syrian court on Tuesday sentenced former ruler Bashar al-Assad to death in absentia, after convicting him over charges of “war crimes” and “crimes against humanity” during the country’s civil war. The ruling against Assad, who fled with his family to Moscow","2026-08-11T09:16:31.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7b0eca7b1c6651d797c5ec","Pakistan update: ISLAMABAD: President Asif Zardari Tuesday gave assent appointment","pakistan-update-islamabad-president-asif-zardari-tuesday-gave-assent-appointment","Pakistan","39","ISLAMABAD: President Asif Ali Zardari on Tuesday gave his assent to the appointment of 19 additional judges for five high courts, along with confirmation of another five as permanent judges, ending a weeks-long deadlock between the Presidency and the","2026-08-11T08:58:11.000Z","https://www.dawn.com/feeds/pakistan","Novexa News Desk","0","draft"
"6a7ae49853bb68b3cd262568","World update: President Donald Trump said Monday would terrible mistake”","world-update-president-donald-trump-said-monday-would-terrible-mistake","World","44","US President Donald Trump said on Monday it would be “a terrible mistake” to replace Gianni Infantino, the embattled FIFA president who tried, and failed, to sell off part of the World Cup to private investors. Infantino came under renewed fire in an open","2026-08-11T08:36:40.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a7acf8100fcc6d8cb712638","Pakistan update: KARACHI: National Cyber Crime Investigation Agency (NCCIA) summoned","pakistan-update-karachi-national-cyber-crime-investigation-agency-nccia-summoned","Pakistan","40","KARACHI: The National Cyber Crime Investigation Agency (NCCIA) has summoned four Karachi residents on a complaint filed by Sindh Senior Minister Sharjeel Inam Memon over “false and malicious content on social media against him and his son” in connection with","2026-08-11T07:23:47.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7b00b5fc315adb99a154de","World update: United States President Donald Trump insisted Monday that","world-update-united-states-president-donald-trump-insisted-monday-that","World","40","United States President Donald Trump insisted on Monday that his relationship with Prime Minister Benjamin Netanyahu is “very good” despite the Israeli leader’s rejection of a US-led Gaza plan. “The relationship is very good,” Trump said in response to a","2026-08-11T07:15:40.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a7ac87e3947989429e2ddca","Pakistan update: Rescue efforts across western Colombia carried into second","pakistan-update-rescue-efforts-across-western-colombia-carried-into-second","Pakistan","39","Rescue efforts across western Colombia carried into a second day on Tuesday as emergency workers dug through collapsed buildings and flattened homes, amid expectations that the death toll from the country’s most powerful earthquake in decades could rise. The","2026-08-11T06:51:19.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a7ac16e1da92b886eee8866","World update: Bangladesh scrambling save six-match cricket tour neighbour India","world-update-bangladesh-scrambling-save-six-match-cricket-tour-neighbour-india","World","41","Bangladesh is scrambling to save a six-match cricket tour by neighbour India next month, with the foreign ministers of both nations roped in to try to salvage the series. Comprising three one-day internationals and three T20 matches, the white-ball series was","2026-08-11T06:01:45.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a7aba6411f97e9f2613670a","World update: MONTREAL: Defending champion Shelton kept clean slate Montreal","world-update-montreal-defending-champion-shelton-kept-clean-slate-montreal","World","43","MONTREAL: Defending champion Ben Shelton kept a clean slate at the ATP Montreal Masters on Sunday, holding off a challenge from Joao Fonseca to power 6-3, 7-6(7/3) into the quarter-finals. World number 10 Shelton has not dropped a set in reaching the last","2026-08-11T05:02:41.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a7ab35de5c46ada44a4035f","Pakistan update: MULTAN: Pakistan’s white-ball players will spot national squad","pakistan-update-multan-pakistan-s-white-ball-players-will-spot-national-squad","Pakistan","42","MULTAN: Pakistan’s top white-ball players will vie for a spot in the national squad for next year’s 50-over World Cup when the National Champions Cup gets under way in Multan on Tuesday. Featuring four sides drawn largely from the country’s wider white-ball","2026-08-11T05:00:26.000Z","https://www.dawn.com/feeds/sport","Novexa News Desk","0","draft"
"6a7aa54d246ec75ae428e96f","Pakistan update: After days-long delay, President Asif Zardari gave assent","pakistan-update-after-days-long-delay-president-asif-zardari-gave-assent","Pakistan","40","After a days-long delay, President Asif Ali Zardari gave his assent to the appointment and confirmation of additional judges for various high courts on Tuesday. “The president has approved the appointment of additional judges in the Lahore High Court (LHC)","2026-08-11T04:12:06.000Z","https://www.dawn.com/feeds/home","Novexa News Desk","0","draft"
"6a7b470907ef7edf6b60d98c","World update: Menlo Park (California): Meta Platforms Mark Zuckerberg called","world-update-menlo-park-california-meta-platforms-mark-zuckerberg-called","World","42","Menlo Park (California): Meta Platforms CEO Mark Zuckerberg called for lower US barriers for open-source AI to better compete with Chinese rivals as the social media giant released a new open-weight model on Monday and said more would follow soon. The new","2026-08-11T03:52:54.000Z","https://www.dawn.com/feeds/tech","Novexa News Desk","0","draft"
"6a7a9e492d0c2a7ce44eccde","World update: RIYADH: Bangladesh’s foreign ministry said “deep shock” Monday","world-update-riyadh-bangladesh-s-foreign-ministry-said-deep-shock-monday","World","46","RIYADH: Bangladesh’s foreign ministry said it was in “deep shock” on Monday after reporting that 16 of the country’s citizens died in a factory fire in Saudi Arabia the day before. It reported “the tragic deaths of 16 Bangladeshi nationals in a fire at a sofa","2026-08-11T03:36:06.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a7a903a2968d2ed25b312bd","World update: PEREIRA: least people were killed after powerful earthquake","world-update-pereira-least-people-were-killed-after-powerful-earthquake","World","38","PEREIRA: At least 111 people were killed after a powerful earthquake str­uck western Colombia ear­ly on Monday, knocking down buildings across several cities and injuring 87 others, with still more residents trapped in the rubble. The 7.4-magnitude qua­ke","2026-08-11T02:52:07.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a7a973dfa19e5040ab17dd9","World update: DUBAI: President Donald Trump Monday demanded Iran compensation","world-update-dubai-president-donald-trump-monday-demanded-iran-compensation","World","44","DUBAI: US President Donald Trump on Monday demanded Iran pay compensation for the deaths of people he said it had killed in wars, attacks and protests, raising the rhetorical stakes with Tehran as hopes faded for an imminent deal to reopen the Strait of","2026-08-11T02:47:34.000Z","https://www.dawn.com/feeds/world","Novexa News Desk","0","draft"
"6a7b4e0b7099423785bcc4c9","Pakistan update: Shehbaz Sharif chairs meeting federal cabinet.—Online ISLAMABAD: federal","pakistan-update-shehbaz-sharif-chairs-meeting-federal-cabinet-online-islamabad-federal","Pakistan","38","PM Shehbaz Sharif chairs a meeting of the federal cabinet.—Online ISLAMABAD: The federal cabinet on Monday approved the National Housing Policy 2026 along with an action plan for its implementation, directing that housing projects comply fully with zoning","2026-08-11T01:47:27.000Z","https://www.dawn.com/feeds/tech","Novexa News Desk","0","draft"
